Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
44,9,,R2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
44,9,,DQN,DISCARD,C5;Q2;J0,0.0,[ 7.  9.  9.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'pass']",,,,
44,9,,GEN_OPP,DISCARD,pass,0.0,[ 9.  9. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,DQN,DECLARE_PIZZA,,,,,,,,,,
44,10,,DQN,DISCARD,C9;Q1;J0,0.0,[ 7.  9.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
44,10,,GEN_OPP,DISCARD,pass,0.0,[ 9.  9. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,10,,R1,DISCARD,C7;Q1;J0,0.0,[8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'pass']",,,,
44,10,,R2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,10,,DQN,DISCARD,pass,0.0,[ 7.  9.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,R1,DECLARE_PIZZA,,,,,,,,,,
44,11,,R1,DISCARD,C9;Q1;J0,0.0,[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
44,11,,R2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,11,,DQN,DISCARD,pass,0.0,[ 7.  9.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
44,11,,GEN_OPP,DISCARD,pass,0.0,[ 9.  9. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,R1,DECLARE_PIZZA,,,,,,,,,,
44,12,,R1,DISCARD,C8;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
44,12,,R2,DISCARD,pass,0.0,[10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,12,,DQN,DISCARD,pass,0.0,[ 7.  9.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
44,12,,GEN_OPP,DISCARD,pass,0.0,[ 9.  9. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,R1,DECLARE_PIZZA,,,,,,,,,,
44,13,,R2,DISCARD,C10;Q1;J0,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
44,13,,DQN,DISCARD,C9;Q2;J0,0.0,[ 7. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
44,13,,GEN_OPP,DISCARD,pass,0.0,[ 9.  9. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,13,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,DQN,DECLARE_PIZZA,,,,,,,,,,
44,14,,DQN,DISCARD,C11;Q1;J0,0.0,[ 7. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
44,14,,GEN_OPP,DISCARD,C9;Q2;J0,0.0,[10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'pass']",,,,
44,14,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,14,,DQN,DISCARD,pass,0.0,[ 7. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
44,15,,GEN_OPP,DISCARD,C11;Q1;J0,0.0,[10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
44,15,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
44,15,,DQN,DISCARD,C10;Q1;J0,0.0,[ 7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
44,15,,GEN_OPP,DISCARD,pass,0.0,[10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
44,,,DQN,DECLARE_PIZZA,,,,,,,,,,
44,16,,DQN,DISCARD,C7;Q1;J0,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
44,16,,GEN_OPP,DISCARD,pass,0.0,[10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,16,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
44,,,DQN,DECLARE_PIZZA,,,,,,,,,,
44,17,,DQN,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
44,17,,GEN_OPP,DISCARD,C10;Q1;J0,0.0,[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
44,17,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
44,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
44,18,,GEN_OPP,DISCARD,C11;Q3;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
44,18,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
44,18,,DQN,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
44,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
44,19,,R2,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'pass']",,,,
44,19,,DQN,DISCARD,pass,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
44,,,R2,DECLARE_PIZZA,,,,,,,,,,
44,19,,SYSTEM,END_MATCH,,,,,,,"{'DQN': 'dishwasher', 'GEN_OPP': 'souschef', 'R1': 'chef', 'R2': 'waiter'}","{'R1': 3, 'GEN_OPP': 2, 'R2': 1, 'DQN': 0}","{'DQN': 142, 'GEN_OPP': 129, 'R1': 227, 'R2': 222}",
44,0,,SYSTEM,DEAL_CARDS,,,"[[1, 3, 4, 5, 5, 6, 8, 8, 8, 10, 10, 10, 10, 11, 11, 12, 12], [4, 5, 5, 6, 6, 7, 7, 8, 9, 9, 9, 10, 10, 11, 11, 11, 11], [2, 3, 4, 5, 7, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 11, 11], [2, 3, 4, 6, 6, 6, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 11]]",,,,,,,
45,0,,SYSTEM,NEW_MATCH,,,,,,,"{'DQN': 'chef', 'GEN_OPP': 'waiter', 'R1': 'dishwasher', 'R2': 'souschef'}",,"{'DQN': 52, 'GEN_OPP': 51, 'R1': 83, 'R2': 78}",
45,1,,GEN_OPP,DISCARD,C11;Q3;J0,0.0,[ 4.  5.  5.  6.  6.  7.  7.  8.  9.  9.  9. 10. 10. 11.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0']",,,,
45,1,,R1,DISCARD,C7;Q3;J0,0.0,[ 2.  3.  4.  5.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q3;J0', 'pass']",,,,
45,1,,R2,DISCARD,C6;Q3;J0,0.0,[ 2.  3.  4.  7.  7.  8.  8.  9.  9.  9.  9. 10. 10. 11.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q3;J0', 'pass']",,,,
45,1,,DQN,DISCARD,pass,0.0,[ 1.  3.  4.  5.  5.  6.  8.  8.  8. 10. 10. 10. 10. 11. 11. 12. 12.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,1,,GEN_OPP,DISCARD,pass,0.0,[ 4.  5.  5.  6.  6.  7.  7.  8.  9.  9.  9. 10. 10. 11.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,1,,R1,DISCARD,pass,0.0,[ 2.  3.  4.  5.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,,,R2,DECLARE_PIZZA,,,,,,,,,,
45,2,,R2,DISCARD,C10;Q2;J0,0.0,[ 2.  3.  4.  7.  7.  8.  8.  9.  9.  9.  9. 11.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
45,2,,DQN,DISCARD,C5;Q2;J0,0.0,[ 1.  3.  4.  6.  8.  8.  8. 10. 10. 10. 10. 11. 11. 12. 12.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'C5;Q2;J1', 'C5;Q2;J2', 'C8;Q2;J0', 'C8;Q2;J1', 'C8;Q2;J2', 'C8;Q3;J0', 'C8;Q3;J1', 'C8;Q3;J2', 'pass']",,,,
45,2,,GEN_OPP,DISCARD,pass,0.0,[ 4.  5.  5.  6.  6.  7.  7.  8.  9.  9.  9. 10. 10. 11.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,2,,R1,DISCARD,pass,0.0,[ 2.  3.  4.  5.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,2,,R2,DISCARD,pass,0.0,[ 2.  3.  4.  7.  7.  8.  8.  9.  9.  9.  9. 11.  0.  0.  0.  0.  0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,,,DQN,DECLARE_PIZZA,,,,,,,,,,
45,3,,DQN,DISCARD,C1;Q1;J2,0.0,[ 3.  4.  6.  8.  8.  8. 10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C1;Q1;J0', 'C1;Q1;J1', 'C1;Q1;J2', 'C3;Q1;J0', 'C3;Q1;J1', 'C3;Q1;J2', 'C4;Q1;J0', 'C4;Q1;J1', 'C4;Q1;J2', 'C6;Q1;J0', 'C6;Q1;J1', 'C6;Q1;J2', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q1;J2', 'C8;Q2;J0', 'C8;Q2;J1', 'C8;Q2;J2', 'C8;Q3;J0', 'C8;Q3;J1', 'C8;Q3;J2', 'C10;Q1;J0', 'C10;Q1;J1', 'C10;Q1;J2', 'C10;Q2;J0', 'C10;Q2;J1', 'C10;Q2;J2', 'C10;Q3;J0', 'C10;Q3;J1', 'C10;Q3;J2', 'C10;Q4;J0', 'C10;Q4;J1', 'C10;Q4;J2', 'C11;Q1;J0', 'C11;Q1;J1', 'C11;Q1;J2', 'C11;Q2;J0', 'C11;Q2;J1', 'C11;Q2;J2', 'pass']",,,,
45,3,,GEN_OPP,DISCARD,pass,0.0,[ 4.  5.  5.  6.  6.  7.  7.  8.  9.  9.  9. 10. 10. 11.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
45,3,,R1,DISCARD,pass,0.0,[ 2.  3.  4.  5.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
45,3,,R2,DISCARD,pass,0.0,[ 2.  3.  4.  7.  7.  8.  8.  9.  9.  9.  9. 11.  0.  0.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 1. 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
45,,,DQN,DECLARE_PIZZA,,,,,,,,,,
45,4,,DQN,DISCARD,C11;Q1;J0,0.0,[ 3.  4.  6.  8.  8.  8. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
45,4,,GEN_OPP,DISCARD,C6;Q2;J0,0.0,[ 4.  5.  5.  7.  7.  8.  9.  9.  9. 10. 10. 11.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
45,4,,R1,DISCARD,pass,0.0,[ 2.  3.  4.  5.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,4,,R2,DISCARD,pass,0.0,[ 2.  3.  4.  7.  7.  8.  8.  9.  9.  9.  9. 11.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,4,,DQN,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  8. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
45,5,,GEN_OPP,DISCARD,C9;Q1;J0,0.0,[ 4.  5.  5.  7.  7.  8.  9.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
45,5,,R1,DISCARD,C8;Q1;J0,0.0,[ 2.  3.  4.  5.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'pass']",,,,
45,5,,R2,DISCARD,C2;Q1;J0,0.0,[ 3.  4.  7.  7.  8.  8.  9.  9.  9.  9. 11.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'pass']",,,,
45,5,,DQN,DISCARD,pass,0.0,[ 3.  4.  6.  8.  8.  8. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,5,,GEN_OPP,DISCARD,pass,0.0,[ 4.  5.  5.  7.  7.  8.  9.  9. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,5,,R1,DISCARD,pass,0.0,[ 2.  3.  4.  5.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
45,,,R2,DECLARE_PIZZA,,,,,,,,,,
45,6,,R2,DISCARD,C9;Q1;J0,0.0,[ 3.  4.  7.  7.  8.  8.  9.  9.  9. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'C11;Q1;J0', 'pass']",,,,
45,6,,DQN,DISCARD,C6;Q1;J0,0.0,[ 3.  4.  8.  8.  8. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
