Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
31,13,,R1,DISCARD,pass,0.0,[ 5.  8.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,R2,DECLARE_PIZZA,,,,,,,,,,
31,14,,R2,DISCARD,C11;Q1;J0,0.0,[ 5.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C5;Q1;J0', 'C8;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
31,14,,DQN,DISCARD,C6;Q2;J0,0.0,[ 7.  7.  8.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'pass']",,,,
31,14,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,14,,R1,DISCARD,pass,0.0,[ 5.  8.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,14,,R2,DISCARD,pass,0.0,[ 5.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,DQN,DECLARE_PIZZA,,,,,,,,,,
31,15,,DQN,DISCARD,C10;Q1;J0,0.0,[ 7.  7.  8.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
31,15,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
31,15,,R1,DISCARD,C5;Q1;J0,0.0,[ 8.  8.  9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'pass']",,,,
31,15,,R2,DISCARD,pass,0.0,[ 5.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,15,,DQN,DISCARD,pass,0.0,[ 7.  7.  8.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,R1,DECLARE_PIZZA,,,,,,,,,,
31,16,,R1,DISCARD,C8;Q2;J0,0.0,[ 9. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
31,16,,R2,DISCARD,pass,0.0,[ 5.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,16,,DQN,DISCARD,pass,0.0,[ 7.  7.  8.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'pass']",,,,
31,16,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,R1,DECLARE_PIZZA,,,,,,,,,,
31,17,,R1,DISCARD,C10;Q3;J0,0.0,[ 9. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
31,17,,R2,DISCARD,pass,0.0,[ 5.  8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
31,17,,DQN,DISCARD,pass,0.0,[ 7.  7.  8.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
31,17,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
31,,,R1,DECLARE_PIZZA,,,,,,,,,,
31,18,,R1,DISCARD,C11;Q1;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
31,18,,R2,DISCARD,C5;Q1;J0,0.0,[ 8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C8;Q1;J0', 'pass']",,,,
31,18,,DQN,DISCARD,pass,0.0,[ 7.  7.  8.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,18,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,18,,R1,DISCARD,pass,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,R2,DECLARE_PIZZA,,,,,,,,,,
31,19,,R2,DISCARD,C8;Q1;J0,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
31,19,,DQN,DISCARD,C7;Q1;J0,0.0,[ 7.  8.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C7;Q2;J0', 'pass']",,,,
31,19,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,19,,R1,DISCARD,pass,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,19,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,DQN,DECLARE_PIZZA,,,,,,,,,,
31,20,,DQN,DISCARD,C9;Q1;J0,0.0,[ 7.  8.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
31,20,,GEN_OPP,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,20,,R1,DISCARD,pass,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,20,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,DQN,DECLARE_PIZZA,,,,,,,,,,
31,21,,DQN,DISCARD,pass,0.0,[ 7.  8.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
31,21,,GEN_OPP,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
31,21,,R1,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
31,21,,R2,DISCARD,pass,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,R1,DECLARE_PIZZA,,,,,,,,,,
31,22,,R2,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'pass']",,,,
31,22,,DQN,DISCARD,C7;Q1;J0,0.0,[ 8.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
31,22,,DQN,DISCARD,pass,0.0,[ 8.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
31,,,DQN,DECLARE_PIZZA,,,,,,,,,,
31,22,,SYSTEM,END_MATCH,,,,,,,"{'DQN': 'dishwasher', 'GEN_OPP': 'souschef', 'R1': 'chef', 'R2': 'waiter'}","{'GEN_OPP': 3, 'R1': 2, 'R2': 1, 'DQN': 0}","{'DQN': 43, 'GEN_OPP': 52, 'R1': 127, 'R2': 78}",
31,0,,SYSTEM,DEAL_CARDS,,,"[[1, 2, 5, 6, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 11, 11, 11], [2, 3, 4, 4, 6, 6, 6, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11], [5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 8, 8, 9, 11, 11, 11, 12], [3, 3, 4, 4, 5, 5, 7, 7, 8, 8, 9, 9, 9, 10, 10, 11, 12]]",,,,,,,
31,0,,SYSTEM,CARD_EXCHANGE,"['', '', [1, 2], 3, [12], [11, 11]]",,"[[5, 6, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11], [1, 2, 2, 3, 4, 4, 6, 6, 6, 9, 9, 9, 10, 10, 10, 11, 11], [3, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 8, 8, 9, 11, 11, 11], [3, 4, 4, 5, 5, 7, 7, 8, 8, 9, 9, 9, 10, 10, 11, 12, 12]]",,,,,,,
32,0,,SYSTEM,NEW_MATCH,,,,,,,"{'DQN': 'dishwasher', 'GEN_OPP': 'chef', 'R1': 'souschef', 'R2': 'waiter'}",,"{'DQN': 32, 'GEN_OPP': 31, 'R1': 80, 'R2': 43}",
32,1,,DQN,DISCARD,C11;Q1;J0,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0']",,,,
32,1,,GEN_OPP,DISCARD,C1;Q1;J0,0.0,[ 2.  2.  3.  4.  4.  6.  6.  6.  9.  9.  9. 10. 10. 10. 11. 11.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C6;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
32,1,,R1,DISCARD,pass,0.0,[ 3.  5.  5.  6.  6.  7.  7.  7.  8.  8.  8.  8.  8.  9. 11. 11. 11.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,1,,R2,DISCARD,pass,0.0,[ 3.  4.  4.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12. 12.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,1,,DQN,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
32,2,,GEN_OPP,DISCARD,C6;Q3;J0,0.0,[ 2.  2.  3.  4.  4.  9.  9.  9. 10. 10. 10. 11. 11.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C6;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
32,2,,R1,DISCARD,pass,0.0,[ 3.  5.  5.  6.  6.  7.  7.  7.  8.  8.  8.  8.  8.  9. 11. 11. 11.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,2,,R2,DISCARD,pass,0.0,[ 3.  4.  4.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12. 12.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,2,,DQN,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
32,3,,GEN_OPP,DISCARD,C2;Q1;J0,0.0,[ 2.  3.  4.  4.  9.  9.  9. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C2;Q2;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
32,3,,R1,DISCARD,pass,0.0,[ 3.  5.  5.  6.  6.  7.  7.  7.  8.  8.  8.  8.  8.  9. 11. 11. 11.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,3,,R2,DISCARD,pass,0.0,[ 3.  4.  4.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12. 12.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,3,,DQN,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
32,4,,GEN_OPP,DISCARD,C3;Q1;J0,0.0,[ 2.  4.  4.  9.  9.  9. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
32,4,,R1,DISCARD,pass,0.0,[ 3.  5.  5.  6.  6.  7.  7.  7.  8.  8.  8.  8.  8.  9. 11. 11. 11.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,4,,R2,DISCARD,pass,0.0,[ 3.  4.  4.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12. 12.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,4,,DQN,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
32,5,,GEN_OPP,DISCARD,C2;Q1;J0,0.0,[ 4.  4.  9.  9.  9. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
32,5,,R1,DISCARD,pass,0.0,[ 3.  5.  5.  6.  6.  7.  7.  7.  8.  8.  8.  8.  8.  9. 11. 11. 11.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,5,,R2,DISCARD,pass,0.0,[ 3.  4.  4.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12. 12.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,5,,DQN,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,,,GEN_OPP,DECLARE_PIZZA,,,,,,,,,,
32,6,,GEN_OPP,DISCARD,C9;Q3;J0,0.0,[ 4.  4. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C4;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
32,6,,R1,DISCARD,C7;Q3;J0,0.0,[ 3.  5.  5.  6.  6.  8.  8.  8.  8.  8.  9. 11. 11. 11.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q3;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C8;Q5;J0', 'pass']",,,,
32,6,,R2,DISCARD,pass,0.0,[ 3.  4.  4.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12. 12.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,6,,DQN,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,6,,GEN_OPP,DISCARD,pass,0.0,[ 4.  4. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
32,,,R1,DECLARE_PIZZA,,,,,,,,,,
32,7,,R1,DISCARD,C6;Q2;J0,0.0,[ 3.  5.  5.  8.  8.  8.  8.  8.  9. 11. 11. 11.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C8;Q5;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
32,7,,R2,DISCARD,C4;Q2;J1,0.0,[ 3.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 11. 12.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 4.  4. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q2;J0', 'C4;Q2;J1', 'C4;Q2;J2', 'C5;Q2;J0', 'C5;Q2;J1', 'C5;Q2;J2', 'pass']",,,,
